Round,Subset,0,1,2,3,4,5,6,7,8,9
13,10,0.142,0.0,0.077,0.012,0.296,0.09,0.016,0.059,0.066,0.999
13,Aggregated,0.508,0.465,0.267,0.154,0.316,0.315,0.428,0.468,0.487,0.513
14,1,0.991,0.004,0.009,0.004,0.052,0.044,0.302,0.06,0.0,0.001
14,2,0.037,0.998,0.12,0.019,0.205,0.155,0.013,0.134,0.031,0.0
14,3,0.001,0.067,1.0,0.0,0.0,0.0,0.0,0.0,0.044,0.036
14,4,0.041,0.054,0.0,1.0,0.0,0.0,0.0,0.0,0.067,0.109
14,5,0.0,0.065,0.0,0.0,0.997,0.0,0.0,0.0,0.074,0.195
14,6,0.241,0.008,0.0,0.0,0.0,0.999,0.0,0.0,0.19,0.059
14,7,0.134,0.038,0.0,0.0,0.0,0.0,0.998,0.012,0.376,0.16
14,8,0.201,0.022,0.0,0.001,0.0,0.0,0.0,0.996,0.308,0.002
14,9,0.0,0.001,0.179,0.083,0.103,0.005,0.048,0.104,0.999,0.0
14,10,0.145,0.0,0.085,0.062,0.335,0.155,0.015,0.061,0.025,0.998
14,Aggregated,0.468,0.492,0.273,0.174,0.339,0.315,0.445,0.455,0.501,0.507
15,1,1.0,0.006,0.023,0.027,0.007,0.091,0.063,0.015,0.0,0.0
15,2,0.046,0.998,0.13,0.025,0.282,0.066,0.021,0.115,0.01,0.0
15,3,0.005,0.078,1.0,0.0,0.0,0.0,0.0,0.0,0.071,0.064
15,4,0.093,0.057,0.0,0.999,0.0,0.0,0.0,0.0,0.286,0.114
15,5,0.001,0.034,0.0,0.0,0.998,0.0,0.0,0.0,0.185,0.127
15,6,0.166,0.174,0.0,0.0,0.0,0.999,0.0,0.0,0.271,0.198
15,7,0.266,0.049,0.001,0.0,0.0,0.0,0.998,0.046,0.329,0.183
15,8,0.054,0.131,0.0,0.0,0.0,0.0,0.0,0.997,0.357,0.037
15,9,0.0,0.003,0.134,0.027,0.174,0.053,0.124,0.158,0.999,0.0
