Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
155,1.6361,2.4737,2.7398,2.7622,3.3531,3.2220,3.3422,3.7682,3.8149,3.7925
156,1.6660,2.4968,2.7506,2.7893,3.3668,3.2250,3.3837,3.6528,3.7970,3.7714
157,1.6719,2.4910,2.7079,2.8571,3.3821,3.2714,3.3835,3.7604,3.8467,3.7892
158,1.6679,2.5177,2.7811,2.8097,3.3836,3.2403,3.3486,3.9199,3.9036,3.7372
159,1.6687,2.4687,2.7995,2.7751,3.2791,3.1690,3.5049,3.8448,3.8638,3.7295
160,1.6043,2.5410,2.7410,2.8047,3.4372,3.3780,3.4304,3.6693,3.7868,3.7882
161,1.6344,2.4536,2.7747,2.7748,3.4513,3.2689,3.4500,3.7463,3.8265,3.8741
162,1.6599,2.4528,2.7470,2.7765,3.3662,3.2162,3.3213,3.6950,3.8667,3.7918
163,1.5420,2.4677,2.7484,2.7308,3.3053,3.3371,3.3660,3.7619,3.8755,3.8136
164,1.6115,2.4122,2.7390,2.8159,3.4127,3.1717,3.4819,3.6982,3.7762,3.7343
165,1.5406,2.4533,2.7068,2.7835,3.3593,3.2100,3.4419,3.8137,3.8996,3.8891
166,1.5042,2.4832,2.7454,2.7973,3.3180,3.4218,3.3356,3.7266,3.8556,3.8202
167,1.5490,2.4072,2.7440,2.7619,3.4746,3.2510,3.3195,3.7971,3.8694,3.7721
168,1.5008,2.4541,2.7223,2.7249,3.3965,3.2818,3.2776,3.7477,3.9599,3.8372
169,1.4929,2.4045,2.7388,2.7674,3.4818,3.2912,3.3273,3.8084,3.8190,3.9024
170,1.4782,2.3895,2.7394,2.7545,3.4084,3.3182,3.2535,3.9411,3.8583,3.7954
171,1.5154,2.4072,2.7684,2.7651,3.3132,3.3431,3.5039,3.7412,3.8902,3.7474
172,1.4842,2.4017,2.7412,2.7495,3.3966,3.2524,3.2979,3.7863,3.8089,3.7040
173,1.5175,2.4080,2.7317,2.7980,3.3210,3.3214,3.2978,3.7770,3.9204,3.8594
174,1.4432,2.4387,2.7625,2.7678,3.4784,3.2651,3.5303,3.8391,3.8797,3.7804
175,1.5381,2.3727,2.7148,2.7718,3.4409,3.1824,3.2147,3.6865,3.8278,3.8583
176,1.3968,2.4675,2.7389,2.7613,3.4582,3.3215,3.4554,3.7899,3.9135,3.8443
177,1.4118,2.4642,2.7612,2.7054,3.2982,3.2927,3.3472,3.8681,3.9786,3.8165
178,1.3546,2.3252,2.6948,2.8379,3.3638,3.3667,3.3546,3.6734,3.8296,3.8331
179,1.3723,2.4328,2.7223,2.7563,3.4261,3.2520,3.2992,3.9001,3.8412,3.8122
180,1.4143,2.3635,2.6957,2.8057,3.3007,3.2938,3.2678,3.7923,3.8763,3.8655
181,1.4110,2.3078,2.7554,2.7440,3.3253,3.3538,3.3381,3.9123,3.7988,3.9062
182,1.3449,2.4004,2.7006,2.7069,3.4479,3.2936,3.3750,3.7763,3.8256,3.6760
183,1.3329,2.3277,2.7665,2.7298,3.3215,3.1438,3.3251,3.9542,3.8923,3.7053
184,1.2767,2.3482,2.7477,2.7259,3.3107,3.2608,3.3637,3.7158,3.7737,3.7105
185,1.3455,2.3652,2.7329,2.7805,3.3466,3.2774,3.3095,3.7223,3.7707,3.7802
186,1.3295,2.3693,2.7243,2.7635,3.4058,3.2305,3.3653,3.7676,3.8203,3.7644
187,1.2880,2.3780,2.7256,2.7383,3.5336,3.3529,3.3219,3.7889,3.9251,3.9505
188,1.3180,2.4121,2.7103,2.7560,3.3223,3.3754,3.3581,3.7585,3.8430,3.8201
189,1.2534,2.3791,2.7202,2.7431,3.3448,3.3353,3.2958,3.7872,3.8208,3.8443
190,1.2861,2.3197,2.7123,2.8386,3.3051,3.2495,3.3090,3.7587,3.9136,3.7870
191,1.2112,2.3514,2.7417,2.7689,3.3185,3.3496,3.2881,3.6724,3.8467,3.8072
192,1.2579,2.3076,2.7366,2.7833,3.5012,3.2214,3.4333,3.6874,3.7568,3.8083
193,1.2652,2.4163,2.7002,2.7209,3.3850,3.3680,3.3492,3.8798,3.9030,3.7758
194,1.1977,2.3815,2.6930,2.7478,3.3625,3.2004,3.3521,3.7321,3.8097,3.9966
195,1.2034,2.3849,2.7335,2.7359,3.3878,3.3358,3.3396,3.6469,3.8721,3.9256
196,1.2692,2.3123,2.7532,2.7362,3.4492,3.3125,3.3098,3.8624,3.9924,3.8078
197,1.2238,2.3471,2.6575,2.7174,3.4615,3.3059,3.3677,3.7458,3.8026,3.9289
198,1.1628,2.3406,2.7643,2.7546,3.2926,3.3860,3.3490,3.8260,3.9224,3.8340
199,1.1732,2.3539,2.7173,2.7436,3.3526,3.2811,3.3946,3.6950,3.9901,3.8975
200,1.1346,2.3484,2.7396,2.7947,3.4014,3.2368,3.2635,3.7784,3.8094,3.7239
201,1.0935,2.3251,2.6789,2.7067,3.4159,3.4201,3.3336,3.7037,3.7360,3.8032
202,1.1284,2.3307,2.6703,2.7132,3.5559,3.2273,3.3620,3.7974,3.8692,3.7842
203,1.1074,2.3054,2.6700,2.6959,3.4036,3.2066,3.3501,3.7913,3.9318,3.8817
204,1.0764,2.2422,2.6930,2.6797,3.5021,3.1863,3.4221,3.7593,3.8555,3.8151
205,1.1294,2.3216,2.6928,2.6920,3.4633,3.2663,3.5210,3.8413,3.9018,3.7106
206,1.1155,2.3245,2.7047,2.6641,3.4444,3.2566,3.3853,3.6883,3.8262,3.7958
207,1.0804,2.3152,2.7413,2.8231,3.4417,3.2807,3.5053,3.7840,3.8741,3.7641
208,1.0536,2.2175,2.6749,2.7310,3.3573,3.4105,3.4105,3.6897,3.9034,3.8593
209,1.0891,2.2276,2.7009,2.7069,3.4240,3.3560,3.4745,3.7224,3.8995,3.8449
210,1.0307,2.2553,2.7136,2.7146,3.3113,3.2677,3.3969,3.7924,3.9733,3.7591
211,1.0985,2.2684,2.6537,2.6764,3.3164,3.3181,3.3978,3.7450,3.8230,3.8074
212,1.0572,2.2638,2.6415,2.7504,3.4302,3.4367,3.3812,3.8112,3.8789,3.7919
213,1.0347,2.2361,2.7233,2.7824,3.4288,3.2664,3.2816,3.9016,3.8570,3.8974
214,1.0741,2.2932,2.6900,2.7403,3.5163,3.2782,3.3646,3.8251,3.9201,3.8928
215,0.9587,2.2050,2.6882,2.7020,3.3266,3.2721,3.3427,3.7508,3.8595,3.9506
216,0.9409,2.2621,2.6926,2.7766,3.3423,3.2586,3.3468,3.7801,3.8936,3.8923
217,1.0130,2.2611,2.6967,2.6732,3.3455,3.2937,3.2759,3.8572,3.9252,4.0649
218,0.9710,2.3219,2.7024,2.7481,3.4198,3.2832,3.3948,3.7621,3.9017,3.7177
219,0.9720,2.2332,2.7225,2.7045,3.4756,3.2180,3.3365,3.8115,3.8524,3.8523
220,0.9313,2.2219,2.7568,2.7601,3.4661,3.2756,3.4164,3.8649,4.0033,3.8391
221,0.9568,2.1999,2.6641,2.6895,3.3057,3.2633,3.5221,3.7071,3.7932,3.9537
222,0.9010,2.2481,2.6603,2.6538,3.3218,3.4284,3.3004,3.7393,3.8992,3.7951
223,0.9122,2.1596,2.6877,2.7071,3.3272,3.2715,3.3307,3.8183,3.9315,3.8221
224,0.9355,2.2080,2.7317,2.6840,3.4246,3.2519,3.3997,3.8106,3.8871,3.7751
225,0.8926,2.2106,2.7052,2.7390,3.4136,3.3326,3.5714,3.7100,3.8777,3.9688
226,0.9475,2.1481,2.7289,2.7238,3.3770,3.2601,3.3974,3.8090,3.9331,3.8366
227,0.9060,2.2119,2.6780,2.7366,3.3467,3.3181,3.3969,3.8736,3.9689,3.7819
228,0.8802,2.2585,2.7153,2.7483,3.3949,3.2876,3.3569,3.7206,3.8944,3.8200
229,0.8672,2.1716,2.6618,2.6926,3.5239,3.3022,3.2982,3.8233,3.9607,3.7152
230,0.8415,2.1849,2.6784,2.7068,3.3832,3.1999,3.3424,3.8859,4.0384,3.8231
231,0.9004,2.1715,2.7539,2.7586,3.4304,3.3007,3.3325,3.7126,3.7893,3.7854
232,0.8348,2.1558,2.6520,2.7137,3.3423,3.2937,3.4864,3.7387,3.8987,3.7924
233,0.8979,2.1687,2.6814,2.7831,3.4599,3.2426,3.3968,3.7069,3.8917,3.7861
234,0.8170,2.1455,2.7060,2.7051,3.4553,3.2392,3.3132,3.8873,3.9256,3.7605
235,0.8024,2.1835,2.6949,2.6945,3.4598,3.3418,3.3622,3.7829,3.8709,3.8805
236,0.8483,2.1484,2.7378,2.7382,3.5217,3.3241,3.4105,3.8078,3.8543,3.8555
237,0.8340,2.1704,2.6822,2.7467,3.4044,3.3831,3.5898,3.7373,3.8229,3.8869
238,0.7566,2.1591,2.6847,2.7643,3.3523,3.3175,3.4473,3.7773,3.8493,3.7095
239,0.8335,2.1900,2.6692,2.7279,3.4284,3.1785,3.3283,3.7789,3.8820,3.8078
240,0.8258,2.1969,2.6611,2.7378,3.2693,3.2048,3.4103,3.7494,3.8372,3.8282
241,0.7569,2.2141,2.6830,2.7649,3.3674,3.2931,3.5163,3.6801,3.8415,3.9086
242,0.7949,2.1677,2.6426,2.7280,3.4586,3.2624,3.3621,3.8437,3.8729,3.7471
243,0.7843,2.1906,2.6202,2.7186,3.4820,3.2681,3.3336,3.7809,3.9947,3.9013
244,0.7362,2.1037,2.6256,2.7110,3.5349,3.1702,3.3933,3.8527,3.8807,3.8654
245,0.7384,2.1716,2.6740,2.6897,3.4101,3.2984,3.4814,3.8535,3.7944,3.7974
246,0.7083,2.1174,2.6221,2.6667,3.4239,3.3578,3.4963,3.7074,3.8239,3.9605
247,0.7279,2.2070,2.6480,2.7672,3.4072,3.3593,3.4258,3.7499,3.8948,3.8125
248,0.7288,2.1342,2.6283,2.6804,3.4032,3.3167,3.3919,3.7327,3.9075,3.7839
249,0.7098,2.1094,2.6779,2.7241,3.4842,3.3501,3.4847,3.7386,3.8837,3.9188
250,0.7516,2.1032,2.6707,2.7652,3.4659,3.3290,3.5031,3.7393,3.9153,3.7138
251,0.7699,2.1220,2.7360,2.6777,3.3981,3.4275,3.3047,3.7089,3.8370,3.8383
252,0.7160,2.1496,2.6429,2.7069,3.3417,3.2671,3.3501,3.7514,3.8611,3.7669
253,0.7131,2.1424,2.6355,2.7786,3.4270,3.3342,3.3276,3.7379,3.8427,4.0145
254,0.6861,2.1083,2.6888,2.6977,3.3235,3.3811,3.4558,3.7412,3.8524,3.8286
255,0.7635,2.0958,2.6688,2.7503,3.4423,3.2949,3.4490,3.7244,3.9319,3.8428
256,0.7624,2.1326,2.6592,2.7014,3.3654,3.2113,3.3756,3.7656,3.7964,4.0039
257,0.6996,2.0406,2.6534,2.7825,3.4773,3.2736,3.4263,3.8017,3.9147,3.9984
258,0.6661,2.1442,2.6692,2.6883,3.5550,3.3567,3.3277,3.7011,3.9814,3.8624
259,0.6311,2.0472,2.6507,2.6570,3.3199,3.4233,3.3226,3.8319,3.8595,3.7968
260,0.6672,2.0678,2.6911,2.7716,3.4120,3.3324,3.3678,3.7422,3.8066,3.9114
261,0.7580,2.1596,2.6466,2.7522,3.3595,3.2772,3.2816,3.8629,4.0207,3.9445
262,0.6019,2.0795,2.6681,2.6371,3.5033,3.4990,3.3118,3.9108,3.9296,3.8096
263,0.6283,2.0424,2.6701,2.7187,3.3535,3.3486,3.4828,3.8199,3.9145,3.8291
264,0.6114,2.0443,2.6798,2.6647,3.4372,3.2603,3.4655,3.7780,3.9846,3.6991
265,0.5887,2.0746,2.6902,2.6747,3.5367,3.3154,3.4036,4.0540,3.9153,3.8091
266,0.5940,2.0554,2.6823,2.7410,3.4746,3.2867,3.3999,3.6637,3.8420,3.7915
