Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
123,0.2786,0.2352,0.3748,0.3645,0.3675,0.4874,0.4283,0.4288,0.3966,0.4143
124,0.2927,0.2350,0.3754,0.3655,0.3584,0.4831,0.4303,0.4265,0.3966,0.4142
125,0.2783,0.2309,0.3823,0.3671,0.3654,0.4799,0.4307,0.4352,0.3897,0.4124
126,0.2590,0.2295,0.3847,0.3594,0.3570,0.4801,0.4259,0.4291,0.3942,0.4026
127,0.2582,0.2220,0.3752,0.3636,0.3574,0.4832,0.4274,0.4334,0.3880,0.4026
128,0.2635,0.2150,0.3815,0.3655,0.3467,0.4821,0.4373,0.4317,0.3866,0.4152
129,0.2685,0.2381,0.3631,0.3527,0.3431,0.4799,0.4365,0.4296,0.3900,0.4001
130,0.2667,0.2059,0.3719,0.3528,0.3480,0.4792,0.4340,0.4390,0.3887,0.3986
131,0.2633,0.2314,0.3717,0.3619,0.3477,0.4801,0.4219,0.4252,0.3830,0.4060
132,0.2646,0.2262,0.3768,0.3520,0.3412,0.4962,0.4354,0.4384,0.3765,0.4072
133,0.2679,0.2204,0.3788,0.3471,0.3482,0.4965,0.4245,0.4277,0.3859,0.4063
134,0.2652,0.2100,0.3688,0.3526,0.3442,0.4911,0.4354,0.4267,0.3922,0.4058
135,0.2777,0.2066,0.3653,0.3507,0.3462,0.4861,0.4372,0.4334,0.3808,0.4083
136,0.2436,0.2080,0.3716,0.3586,0.3444,0.4898,0.4438,0.4222,0.3861,0.3969
137,0.2462,0.2116,0.3693,0.3693,0.3429,0.4901,0.4376,0.4353,0.3852,0.4058
138,0.2494,0.2033,0.3673,0.3548,0.3369,0.4822,0.4290,0.4205,0.3872,0.4046
139,0.2563,0.2017,0.3680,0.3655,0.3401,0.4869,0.4259,0.4262,0.3887,0.4081
140,0.2433,0.2251,0.3755,0.3528,0.3391,0.4816,0.4317,0.4299,0.3826,0.4140
141,0.2482,0.2117,0.3732,0.3523,0.3355,0.4806,0.4260,0.4286,0.3963,0.4139
142,0.2385,0.2038,0.3592,0.3495,0.3305,0.4888,0.4460,0.4230,0.3792,0.4137
143,0.2374,0.1964,0.3673,0.3478,0.3361,0.4950,0.4292,0.4362,0.3862,0.4074
144,0.2394,0.1895,0.3616,0.3519,0.3251,0.4981,0.4359,0.4266,0.3947,0.4135
145,0.2654,0.1862,0.3682,0.3475,0.3390,0.4900,0.4242,0.4382,0.3940,0.4115
146,0.2508,0.1886,0.3702,0.3532,0.3298,0.4887,0.4274,0.4312,0.3899,0.3981
147,0.2415,0.1934,0.3603,0.3513,0.3353,0.4940,0.4231,0.4350,0.3770,0.4017
148,0.2494,0.1928,0.3596,0.3459,0.3266,0.4877,0.4272,0.4320,0.3817,0.4037
149,0.2456,0.1924,0.3593,0.3312,0.3219,0.4869,0.4187,0.4260,0.3817,0.4076
150,0.2338,0.1916,0.3633,0.3517,0.3267,0.4854,0.4247,0.4243,0.3807,0.3985
151,0.2353,0.1898,0.3634,0.3405,0.3214,0.4788,0.4377,0.4201,0.3866,0.4044
152,0.2447,0.1882,0.3506,0.3396,0.3297,0.4892,0.4215,0.4291,0.3873,0.4180
153,0.2333,0.1800,0.3598,0.3298,0.3265,0.4933,0.4362,0.4236,0.3869,0.4072
154,0.2303,0.1819,0.3514,0.3422,0.3292,0.4878,0.4393,0.4347,0.3980,0.4070
155,0.2447,0.1872,0.3574,0.3407,0.3291,0.4905,0.4160,0.4295,0.3814,0.4081
156,0.2295,0.1763,0.3560,0.3440,0.3235,0.4954,0.4349,0.4358,0.3856,0.4141
157,0.2393,0.1805,0.3500,0.3357,0.3139,0.4823,0.4239,0.4281,0.3817,0.4159
158,0.2400,0.1904,0.3526,0.3333,0.3153,0.4849,0.4393,0.4245,0.3935,0.3989
159,0.2501,0.1793,0.3600,0.3452,0.3351,0.4826,0.4339,0.4263,0.3951,0.4072
160,0.2418,0.1793,0.3460,0.3484,0.3198,0.4957,0.4293,0.4389,0.3796,0.4012
161,0.2337,0.1817,0.3578,0.3391,0.3225,0.4905,0.4318,0.4352,0.3827,0.3943
162,0.2272,0.1972,0.3462,0.3403,0.3227,0.4878,0.4173,0.4272,0.3943,0.4150
163,0.2274,0.1736,0.3588,0.3269,0.3034,0.4798,0.4297,0.4218,0.3886,0.4055
164,0.2526,0.1828,0.3493,0.3477,0.3144,0.4794,0.4321,0.4352,0.3810,0.3991
165,0.2281,0.1888,0.3484,0.3310,0.3104,0.4854,0.4290,0.4298,0.3848,0.4091
166,0.2334,0.1870,0.3450,0.3285,0.3213,0.4922,0.4296,0.4271,0.3924,0.4063
167,0.2290,0.1778,0.3434,0.3374,0.3195,0.4746,0.4222,0.4291,0.3795,0.4026
168,0.2412,0.1773,0.3513,0.3271,0.3145,0.4943,0.4311,0.4177,0.3790,0.4039
169,0.2216,0.1616,0.3498,0.3372,0.3079,0.4908,0.4173,0.4315,0.3815,0.3999
170,0.2347,0.1706,0.3536,0.3297,0.3065,0.4969,0.4351,0.4352,0.3870,0.4029
171,0.2322,0.1717,0.3496,0.3222,0.3051,0.4917,0.4239,0.4359,0.3927,0.4175
