Round,Subset 1,Subset 2,Subset 3,Subset 4,Subset 5,Subset 6,Subset 7,Subset 8,Subset 9,Subset 10
164,0.0827,0.0938,0.3785,0.3387,0.3794,1.2468,1.1443,1.2406,1.1995,1.2166
165,0.0816,0.0807,0.3461,0.3659,0.3544,1.1855,1.2566,1.1514,1.2119,1.2382
166,0.0690,0.0675,0.4063,0.3248,0.3720,1.2466,1.2967,1.1825,1.1970,1.1724
167,0.0688,0.0786,0.3842,0.3919,0.3676,1.1813,1.2302,1.2304,1.1620,1.2556
168,0.0653,0.0579,0.3738,0.3595,0.3502,1.2004,1.2212,1.1683,1.1869,1.2028
169,0.0629,0.0856,0.3631,0.3669,0.3413,1.3135,1.2728,1.1645,1.2054,1.1467
170,0.0643,0.0585,0.3464,0.3424,0.3386,1.2552,1.2040,1.2548,1.2337,1.2263
171,0.0744,0.0570,0.3629,0.3237,0.3867,1.2188,1.2378,1.2056,1.1581,1.1403
172,0.0659,0.0630,0.3595,0.3245,0.3472,1.2254,1.2625,1.2689,1.1651,1.2227
173,0.0738,0.0758,0.3638,0.3403,0.3732,1.2310,1.3006,1.2613,1.2313,1.2143
174,0.0653,0.0695,0.3414,0.3675,0.3498,1.2667,1.2446,1.1481,1.2254,1.2557
175,0.0661,0.0675,0.3612,0.3413,0.3355,1.1873,1.2339,1.1369,1.1804,1.2001
176,0.0651,0.0547,0.3500,0.3257,0.3549,1.2155,1.3087,1.2201,1.2241,1.1571
177,0.0831,0.0597,0.3600,0.3058,0.3439,1.2532,1.2296,1.2222,1.2500,1.1980
178,0.0785,0.0554,0.3407,0.3394,0.3317,1.1978,1.3006,1.2472,1.2150,1.2302
179,0.0634,0.0714,0.3974,0.3385,0.3557,1.3181,1.2605,1.2221,1.2445,1.1922
180,0.0695,0.0609,0.3344,0.3481,0.3483,1.2270,1.2212,1.2123,1.2110,1.2218
181,0.0728,0.0596,0.3452,0.3758,0.3517,1.3173,1.2960,1.1766,1.1994,1.2011
182,0.0616,0.0551,0.3571,0.3474,0.3245,1.1890,1.3002,1.2350,1.2540,1.3048
183,0.0625,0.0612,0.3878,0.3664,0.3449,1.2529,1.2237,1.1637,1.2037,1.1586
184,0.0681,0.0549,0.3758,0.3572,0.3327,1.2322,1.3731,1.1819,1.2439,1.2120
185,0.0578,0.0559,0.3555,0.3516,0.3558,1.1836,1.2685,1.2454,1.2428,1.2359
186,0.0658,0.0530,0.3438,0.3662,0.3426,1.2350,1.2330,1.2206,1.1654,1.1872
187,0.0590,0.0676,0.3389,0.3425,0.3536,1.2219,1.2953,1.1621,1.2690,1.1921
188,0.0744,0.0741,0.3315,0.3635,0.3338,1.2950,1.3067,1.1848,1.1891,1.1792
189,0.0574,0.0695,0.3467,0.3284,0.3494,1.2895,1.2285,1.1626,1.2217,1.1712
190,0.0661,0.0557,0.3368,0.3447,0.3273,1.2936,1.2317,1.2045,1.1941,1.2757
191,0.0706,0.0550,0.3591,0.3595,0.3548,1.2251,1.2613,1.1958,1.2474,1.2170
192,0.0544,0.0601,0.3269,0.3634,0.3270,1.3260,1.2549,1.2377,1.2412,1.3053
193,0.0567,0.0568,0.3442,0.3668,0.3485,1.2204,1.2503,1.2597,1.2087,1.2021
194,0.0594,0.0540,0.3208,0.3350,0.3288,1.2360,1.4158,1.3110,1.2211,1.2191
195,0.0741,0.0556,0.3551,0.3051,0.3303,1.2348,1.2800,1.2393,1.2484,1.2946
196,0.0858,0.0542,0.3461,0.3349,0.3713,1.1866,1.2450,1.1681,1.1851,1.3523
197,0.0635,0.0627,0.3627,0.3435,0.3428,1.2713,1.2386,1.1820,1.2156,1.2703
198,0.0599,0.0742,0.3774,0.3251,0.3264,1.2332,1.3011,1.2222,1.2237,1.2252
199,0.0605,0.0435,0.3413,0.3308,0.3075,1.2942,1.2206,1.3148,1.2224,1.2039
200,0.0658,0.0574,0.3187,0.3265,0.3427,1.2543,1.4205,1.1485,1.2662,1.2570
